Local time,Open,High,Low,Close,Volume
17.07.2008 13:00:00.000 GMT+0800,1.01510,1.01770,1.01360,1.01610,43512.5996
17.07.2008 17:00:00.000 GMT+0800,1.01610,1.02150,1.01520,1.02060,54183.4394
17.07.2008 21:00:00.000 GMT+0800,1.02060,1.02075,1.01575,1.01970,59625.383799999996
18.07.2008 01:00:00.000 GMT+0800,1.01970,1.02600,1.01880,1.01950,34974.5
18.07.2008 05:00:00.000 GMT+0800,1.01950,1.02250,1.01890,1.02215,15298.7001
18.07.2008 09:00:00.000 GMT+0800,1.02215,1.02250,1.01960,1.01990,12357.2002
18.07.2008 13:00:00.000 GMT+0800,1.01990,1.02200,1.01750,1.02015,41627.1821
18.07.2008 17:00:00.000 GMT+0800,1.02020,1.02530,1.01880,1.02310,62093.7002
18.07.2008 21:00:00.000 GMT+0800,1.02310,1.02395,1.02060,1.02150,107481.9121
19.07.2008 01:00:00.000 GMT+0800,1.02150,1.02320,1.02110,1.02300,33713.600099999996
19.07.2008 05:00:00.000 GMT+0800,1.02300,1.02300,1.02300,1.02300,0
19.07.2008 09:00:00.000 GMT+0800,1.02300,1.02300,1.02300,1.02300,0
19.07.2008 13:00:00.000 GMT+0800,1.02300,1.02300,1.02300,1.02300,0
19.07.2008 17:00:00.000 GMT+0800,1.02300,1.02300,1.02300,1.02300,0
19.07.2008 21:00:00.000 GMT+0800,1.02300,1.02300,1.02300,1.02300,0
20.07.2008 01:00:00.000 GMT+0800,1.02300,1.02300,1.02300,1.02300,0
20.07.2008 05:00:00.000 GMT+0800,1.02300,1.02300,1.02300,1.02300,0
20.07.2008 09:00:00.000 GMT+0800,1.02300,1.02300,1.02300,1.02300,0
20.07.2008 13:00:00.000 GMT+0800,1.02300,1.02300,1.02300,1.02300,0
20.07.2008 17:00:00.000 GMT+0800,1.02300,1.02300,1.02300,1.02300,0
20.07.2008 21:00:00.000 GMT+0800,1.02300,1.02300,1.02300,1.02300,0
21.07.2008 01:00:00.000 GMT+0800,1.02300,1.02300,1.02300,1.02300,0
21.07.2008 05:00:00.000 GMT+0800,1.02330,1.02365,1.02190,1.02210,8459.2373
21.07.2008 09:00:00.000 GMT+0800,1.02206,1.02210,1.02052,1.02110,10200.7999
21.07.2008 13:00:00.000 GMT+0800,1.02110,1.02350,1.01850,1.02010,41160.701
21.07.2008 17:00:00.000 GMT+0800,1.02010,1.02360,1.01985,1.02305,46205.7002
21.07.2008 21:00:00.000 GMT+0800,1.02300,1.02435,1.02060,1.02140,47558.5708
22.07.2008 01:00:00.000 GMT+0800,1.02140,1.02250,1.01720,1.01780,22625.3872
22.07.2008 05:00:00.000 GMT+0800,1.01785,1.01840,1.01660,1.01690,15642.099900000001
22.07.2008 09:00:00.000 GMT+0800,1.01690,1.01800,1.01610,1.01785,24532.6006
22.07.2008 13:00:00.000 GMT+0800,1.01785,1.01885,1.01560,1.01670,51866.7002
22.07.2008 17:00:00.000 GMT+0800,1.01670,1.02065,1.01385,1.02065,47023.707
22.07.2008 21:00:00.000 GMT+0800,1.02060,1.03360,1.01930,1.03140,74964.9999
23.07.2008 01:00:00.000 GMT+0800,1.03140,1.03240,1.02995,1.03110,26417.5
23.07.2008 05:00:00.000 GMT+0800,1.03110,1.03160,1.03010,1.03090,15055.300299999999
23.07.2008 09:00:00.000 GMT+0800,1.03090,1.03110,1.02920,1.03000,13762.8001
23.07.2008 13:00:00.000 GMT+0800,1.03000,1.03600,1.02950,1.03585,66678.3516
23.07.2008 17:00:00.000 GMT+0800,1.03585,1.03660,1.03270,1.03380,57097.8906
23.07.2008 21:00:00.000 GMT+0800,1.03370,1.03950,1.03290,1.03710,51487.8672
24.07.2008 01:00:00.000 GMT+0800,1.03710,1.04010,1.03645,1.03785,19677.322099999998
24.07.2008 05:00:00.000 GMT+0800,1.03785,1.03920,1.03765,1.03880,12934.7002
24.07.2008 09:00:00.000 GMT+0800,1.03880,1.03900,1.03700,1.03830,9070.6998
24.07.2008 13:00:00.000 GMT+0800,1.03830,1.04060,1.03680,1.03780,40639.6242
24.07.2008 17:00:00.000 GMT+0800,1.03780,1.03890,1.03610,1.03850,46768.3994
24.07.2008 21:00:00.000 GMT+0800,1.03850,1.03985,1.03550,1.03900,62219.601500000004
25.07.2008 01:00:00.000 GMT+0800,1.03900,1.03960,1.03520,1.03735,29725.0999
25.07.2008 05:00:00.000 GMT+0800,1.03735,1.03800,1.03580,1.03630,13156.499899999999
25.07.2008 09:00:00.000 GMT+0800,1.03630,1.03700,1.03350,1.03430,9885.5998
25.07.2008 13:00:00.000 GMT+0800,1.03430,1.03640,1.03230,1.03385,37014.6994
25.07.2008 17:00:00.000 GMT+0800,1.03385,1.03745,1.03170,1.03660,63798.2998
25.07.2008 21:00:00.000 GMT+0800,1.03660,1.04095,1.03650,1.03770,72392.3242
26.07.2008 01:00:00.000 GMT+0800,1.03770,1.03880,1.03560,1.03645,23358.3003
26.07.2008 05:00:00.000 GMT+0800,1.03645,1.03645,1.03645,1.03645,0
26.07.2008 09:00:00.000 GMT+0800,1.03645,1.03645,1.03645,1.03645,0
26.07.2008 13:00:00.000 GMT+0800,1.03645,1.03645,1.03645,1.03645,0
26.07.2008 17:00:00.000 GMT+0800,1.03645,1.03645,1.03645,1.03645,0
26.07.2008 21:00:00.000 GMT+0800,1.03645,1.03645,1.03645,1.03645,0
27.07.2008 01:00:00.000 GMT+0800,1.03645,1.03645,1.03645,1.03645,0
27.07.2008 05:00:00.000 GMT+0800,1.03645,1.03645,1.03645,1.03645,0
27.07.2008 09:00:00.000 GMT+0800,1.03645,1.03645,1.03645,1.03645,0
27.07.2008 13:00:00.000 GMT+0800,1.03645,1.03645,1.03645,1.03645,0
27.07.2008 17:00:00.000 GMT+0800,1.03645,1.03645,1.03645,1.03645,0
27.07.2008 21:00:00.000 GMT+0800,1.03645,1.03645,1.03645,1.03645,0
28.07.2008 01:00:00.000 GMT+0800,1.03645,1.03645,1.03645,1.03645,0
28.07.2008 05:00:00.000 GMT+0800,1.03618,1.03900,1.03605,1.03820,17065.499900000003
28.07.2008 09:00:00.000 GMT+0800,1.03820,1.03840,1.03490,1.03570,20562.799300000002
28.07.2008 13:00:00.000 GMT+0800,1.03570,1.03775,1.03470,1.03495,43252.1152
28.07.2008 17:00:00.000 GMT+0800,1.03495,1.03565,1.03300,1.03355,39102.7002
28.07.2008 21:00:00.000 GMT+0800,1.03355,1.03620,1.03260,1.03295,57782.501
29.07.2008 01:00:00.000 GMT+0800,1.03295,1.03480,1.03260,1.03470,19953.744899999998
29.07.2008 05:00:00.000 GMT+0800,1.03470,1.03490,1.03270,1.03290,15048.7002
29.07.2008 09:00:00.000 GMT+0800,1.03290,1.03420,1.03240,1.03340,10222.1003
29.07.2008 13:00:00.000 GMT+0800,1.03340,1.03580,1.03185,1.03420,38221.6006
29.07.2008 17:00:00.000 GMT+0800,1.03420,1.03890,1.03325,1.03850,42540.7998
29.07.2008 21:00:00.000 GMT+0800,1.03850,1.04690,1.03830,1.04645,63199.793
30.07.2008 01:00:00.000 GMT+0800,1.04645,1.04805,1.04470,1.04700,22230.7002
30.07.2008 05:00:00.000 GMT+0800,1.04690,1.04730,1.04517,1.04600,10474.799799999999
30.07.2008 09:00:00.000 GMT+0800,1.04600,1.04610,1.04440,1.04490,9256.2999
30.07.2008 13:00:00.000 GMT+0800,1.04490,1.04750,1.04420,1.04495,37401.8408
30.07.2008 17:00:00.000 GMT+0800,1.04505,1.05025,1.04420,1.04950,44365.8545
30.07.2008 21:00:00.000 GMT+0800,1.04960,1.05230,1.04670,1.04795,66943.7988
31.07.2008 01:00:00.000 GMT+0800,1.04795,1.04940,1.04595,1.04860,23808.500300000003
31.07.2008 05:00:00.000 GMT+0800,1.04850,1.04895,1.04772,1.04830,10531.7
31.07.2008 09:00:00.000 GMT+0800,1.04830,1.04850,1.04659,1.04765,13072
31.07.2008 13:00:00.000 GMT+0800,1.04760,1.04780,1.04410,1.04685,24934.999799999998
31.07.2008 17:00:00.000 GMT+0800,1.04685,1.04900,1.04150,1.04225,39033.100099999996
31.07.2008 21:00:00.000 GMT+0800,1.04225,1.04980,1.04040,1.04830,54257.2841
01.08.2008 01:00:00.000 GMT+0800,1.04830,1.04930,1.04700,1.04710,10997.199900000001
01.08.2008 05:00:00.000 GMT+0800,1.04740,1.04980,1.04695,1.04920,18015.6001
01.08.2008 09:00:00.000 GMT+0800,1.04920,1.05002,1.04837,1.04900,18407.6001
01.08.2008 13:00:00.000 GMT+0800,1.04900,1.04990,1.04635,1.04825,40470.1685
01.08.2008 17:00:00.000 GMT+0800,1.04815,1.05145,1.04700,1.05030,49369.9394
01.08.2008 21:00:00.000 GMT+0800,1.05030,1.05095,1.04610,1.04885,82434.1397
02.08.2008 01:00:00.000 GMT+0800,1.04885,1.05180,1.04860,1.04980,27099.8379
02.08.2008 05:00:00.000 GMT+0800,1.04980,1.04980,1.04980,1.04980,0
02.08.2008 09:00:00.000 GMT+0800,1.04980,1.04980,1.04980,1.04980,0
02.08.2008 13:00:00.000 GMT+0800,1.04980,1.04980,1.04980,1.04980,0
02.08.2008 17:00:00.000 GMT+0800,1.04980,1.04980,1.04980,1.04980,0
02.08.2008 21:00:00.000 GMT+0800,1.04980,1.04980,1.04980,1.04980,0
03.08.2008 01:00:00.000 GMT+0800,1.04980,1.04980,1.04980,1.04980,0
03.08.2008 05:00:00.000 GMT+0800,1.04980,1.04980,1.04980,1.04980,0
03.08.2008 09:00:00.000 GMT+0800,1.04980,1.04980,1.04980,1.04980,0
03.08.2008 13:00:00.000 GMT+0800,1.04980,1.04980,1.04980,1.04980,0
03.08.2008 17:00:00.000 GMT+0800,1.04980,1.04980,1.04980,1.04980,0
03.08.2008 21:00:00.000 GMT+0800,1.04980,1.04980,1.04980,1.04980,0
04.08.2008 01:00:00.000 GMT+0800,1.04980,1.04980,1.04980,1.04980,0
04.08.2008 05:00:00.000 GMT+0800,1.04956,1.04990,1.04737,1.04790,12947.3
04.08.2008 09:00:00.000 GMT+0800,1.04790,1.04833,1.04665,1.04820,17852.6999
04.08.2008 13:00:00.000 GMT+0800,1.04820,1.04880,1.04655,1.04840,27482.9028
04.08.2008 17:00:00.000 GMT+0800,1.04840,1.05080,1.04725,1.04930,29747.1988
04.08.2008 21:00:00.000 GMT+0800,1.04930,1.04960,1.04350,1.04810,66591.2754
05.08.2008 01:00:00.000 GMT+0800,1.04815,1.04890,1.04695,1.04845,24122.549600000002
05.08.2008 05:00:00.000 GMT+0800,1.04845,1.05000,1.04820,1.04975,10158.0001
05.08.2008 09:00:00.000 GMT+0800,1.04975,1.05125,1.04960,1.05060,17030.8
05.08.2008 13:00:00.000 GMT+0800,1.05060,1.05435,1.05005,1.05290,83688.2959
05.08.2008 17:00:00.000 GMT+0800,1.05285,1.05520,1.05180,1.05360,68624.06060000001
05.08.2008 21:00:00.000 GMT+0800,1.05360,1.05600,1.05290,1.05430,62897.778300000005
06.08.2008 01:00:00.000 GMT+0800,1.05430,1.05560,1.05210,1.05465,36020.853500000005
06.08.2008 05:00:00.000 GMT+0800,1.05465,1.05500,1.05340,1.05400,9524.1999
06.08.2008 09:00:00.000 GMT+0800,1.05400,1.05430,1.05185,1.05250,16573.3999
06.08.2008 13:00:00.000 GMT+0800,1.05250,1.05300,1.05030,1.05240,51993.6552
06.08.2008 17:00:00.000 GMT+0800,1.05250,1.05490,1.05130,1.05480,38391.3526
06.08.2008 21:00:00.000 GMT+0800,1.05480,1.06110,1.05480,1.05910,56733.22510000001
07.08.2008 01:00:00.000 GMT+0800,1.05915,1.06090,1.05865,1.06020,16165.5793
07.08.2008 05:00:00.000 GMT+0800,1.06025,1.06065,1.05800,1.05830,13282.0998
07.08.2008 09:00:00.000 GMT+0800,1.05830,1.05880,1.05680,1.05750,19471.0999
07.08.2008 13:00:00.000 GMT+0800,1.05750,1.05840,1.05440,1.05555,44915.914600000004
07.08.2008 17:00:00.000 GMT+0800,1.05560,1.05855,1.05240,1.05795,50269.168900000004
07.08.2008 21:00:00.000 GMT+0800,1.05790,1.06365,1.05720,1.06315,81159.7539
08.08.2008 01:00:00.000 GMT+0800,1.06315,1.06395,1.06125,1.06265,26415.699699999997
08.08.2008 05:00:00.000 GMT+0800,1.06265,1.06860,1.06110,1.06675,43260.7007
08.08.2008 09:00:00.000 GMT+0800,1.06670,1.07150,1.06655,1.06925,63087.8008
08.08.2008 13:00:00.000 GMT+0800,1.06930,1.07478,1.06780,1.07312,70719.711
08.08.2008 17:00:00.000 GMT+0800,1.07320,1.08000,1.07176,1.07780,76881.2032
08.08.2008 21:00:00.000 GMT+0800,1.07775,1.08385,1.07625,1.07955,69041.2753
09.08.2008 01:00:00.000 GMT+0800,1.07955,1.08320,1.07930,1.08250,23072.8999
09.08.2008 05:00:00.000 GMT+0800,1.08250,1.08250,1.08250,1.08250,0
09.08.2008 09:00:00.000 GMT+0800,1.08250,1.08250,1.08250,1.08250,0
09.08.2008 13:00:00.000 GMT+0800,1.08250,1.08250,1.08250,1.08250,0
09.08.2008 17:00:00.000 GMT+0800,1.08250,1.08250,1.08250,1.08250,0
09.08.2008 21:00:00.000 GMT+0800,1.08250,1.08250,1.08250,1.08250,0
10.08.2008 01:00:00.000 GMT+0800,1.08250,1.08250,1.08250,1.08250,0
10.08.2008 05:00:00.000 GMT+0800,1.08250,1.08250,1.08250,1.08250,0
10.08.2008 09:00:00.000 GMT+0800,1.08250,1.08250,1.08250,1.08250,0
10.08.2008 13:00:00.000 GMT+0800,1.08250,1.08250,1.08250,1.08250,0
10.08.2008 17:00:00.000 GMT+0800,1.08250,1.08250,1.08250,1.08250,0
10.08.2008 21:00:00.000 GMT+0800,1.08250,1.08250,1.08250,1.08250,0
11.08.2008 01:00:00.000 GMT+0800,1.08250,1.08250,1.08250,1.08250,0
11.08.2008 05:00:00.000 GMT+0800,1.08517,1.08670,1.08150,1.08180,33681.2998
11.08.2008 09:00:00.000 GMT+0800,1.08180,1.08270,1.07990,1.08160,27914.8
11.08.2008 13:00:00.000 GMT+0800,1.08170,1.08475,1.07440,1.07470,83983.3994
11.08.2008 17:00:00.000 GMT+0800,1.07460,1.08225,1.07435,1.08180,65793.3008
11.08.2008 21:00:00.000 GMT+0800,1.08185,1.08565,1.07815,1.08395,61529.7002
12.08.2008 01:00:00.000 GMT+0800,1.08390,1.08850,1.08330,1.08625,28061.501
12.08.2008 05:00:00.000 GMT+0800,1.08660,1.08830,1.08525,1.08750,24710.252900000003
12.08.2008 09:00:00.000 GMT+0800,1.08755,1.09040,1.08755,1.08850,16541.0999
12.08.2008 13:00:00.000 GMT+0800,1.08855,1.09270,1.08580,1.09130,67280.1006
12.08.2008 17:00:00.000 GMT+0800,1.09135,1.09190,1.08460,1.08540,67276.83499999999
12.08.2008 21:00:00.000 GMT+0800,1.08530,1.09005,1.08305,1.08985,87795.0429
13.08.2008 01:00:00.000 GMT+0800,1.08985,1.08990,1.08630,1.08675,27093.890099999997
13.08.2008 05:00:00.000 GMT+0800,1.08675,1.08840,1.08500,1.08510,15513.8996
13.08.2008 09:00:00.000 GMT+0800,1.08510,1.08730,1.08420,1.08570,23089.7676
13.08.2008 13:00:00.000 GMT+0800,1.08570,1.08910,1.08250,1.08770,47440.5
13.08.2008 17:00:00.000 GMT+0800,1.08780,1.09230,1.08490,1.08560,74091.79980000001
13.08.2008 21:00:00.000 GMT+0800,1.08560,1.09045,1.08370,1.08450,101664.3008
14.08.2008 01:00:00.000 GMT+0800,1.08455,1.08735,1.08340,1.08555,37438.7993
14.08.2008 05:00:00.000 GMT+0800,1.08550,1.08720,1.08425,1.08615,24074.2143
14.08.2008 09:00:00.000 GMT+0800,1.08610,1.08875,1.08575,1.08780,38132.2002
14.08.2008 13:00:00.000 GMT+0800,1.08780,1.08950,1.08490,1.08700,64812.9385
14.08.2008 17:00:00.000 GMT+0800,1.08700,1.08930,1.08375,1.08655,66042.5762
14.08.2008 21:00:00.000 GMT+0800,1.08650,1.09820,1.08610,1.09605,78564.7246
15.08.2008 01:00:00.000 GMT+0800,1.09605,1.09650,1.09270,1.09305,25581.674499999997
15.08.2008 05:00:00.000 GMT+0800,1.09295,1.09785,1.09270,1.09690,31892.415200000003
15.08.2008 09:00:00.000 GMT+0800,1.09690,1.09845,1.09560,1.09825,19510.6997
15.08.2008 13:00:00.000 GMT+0800,1.09820,1.10095,1.09680,1.10020,40060.835399999996
15.08.2008 17:00:00.000 GMT+0800,1.10020,1.10060,1.09500,1.09530,37449.229
15.08.2008 21:00:00.000 GMT+0800,1.09530,1.09945,1.09450,1.09720,57850.2002
16.08.2008 01:00:00.000 GMT+0800,1.09710,1.09900,1.09601,1.09630,9612
16.08.2008 05:00:00.000 GMT+0800,1.09630,1.09630,1.09630,1.09630,0
16.08.2008 09:00:00.000 GMT+0800,1.09630,1.09630,1.09630,1.09630,0
16.08.2008 13:00:00.000 GMT+0800,1.09630,1.09630,1.09630,1.09630,0
16.08.2008 17:00:00.000 GMT+0800,1.09630,1.09630,1.09630,1.09630,0
16.08.2008 21:00:00.000 GMT+0800,1.09630,1.09630,1.09630,1.09630,0
17.08.2008 01:00:00.000 GMT+0800,1.09630,1.09630,1.09630,1.09630,0
17.08.2008 05:00:00.000 GMT+0800,1.09630,1.09630,1.09630,1.09630,0
17.08.2008 09:00:00.000 GMT+0800,1.09630,1.09630,1.09630,1.09630,0
17.08.2008 13:00:00.000 GMT+0800,1.09630,1.09630,1.09630,1.09630,0
17.08.2008 17:00:00.000 GMT+0800,1.09630,1.09630,1.09630,1.09630,0
17.08.2008 21:00:00.000 GMT+0800,1.09630,1.09630,1.09630,1.09630,0
18.08.2008 01:00:00.000 GMT+0800,1.09630,1.09630,1.09630,1.09630,0
18.08.2008 05:00:00.000 GMT+0800,1.09740,1.09765,1.09290,1.09350,16679.9998
18.08.2008 09:00:00.000 GMT+0800,1.09350,1.09475,1.09130,1.09370,24701.1157
18.08.2008 13:00:00.000 GMT+0800,1.09380,1.09700,1.09240,1.09520,30098.2007
18.08.2008 17:00:00.000 GMT+0800,1.09520,1.10050,1.09470,1.09980,47385.2637
18.08.2008 21:00:00.000 GMT+0800,1.09980,1.10020,1.09455,1.09520,67174.7383
19.08.2008 01:00:00.000 GMT+0800,1.09505,1.09890,1.09500,1.09770,22638.2002
19.08.2008 05:00:00.000 GMT+0800,1.09760,1.09920,1.09685,1.09800,20529.4082
19.08.2008 09:00:00.000 GMT+0800,1.09800,1.09845,1.09650,1.09780,10511.1424
19.08.2008 13:00:00.000 GMT+0800,1.09780,1.10345,1.09775,1.09840,50094.248
19.08.2008 17:00:00.000 GMT+0800,1.09830,1.10050,1.09550,1.09980,67615.2812
19.08.2008 21:00:00.000 GMT+0800,1.09990,1.10030,1.09080,1.09170,71517.1318
20.08.2008 01:00:00.000 GMT+0800,1.09170,1.09350,1.09030,1.09230,22987.092800000002
20.08.2008 05:00:00.000 GMT+0800,1.09230,1.09240,1.08980,1.09200,19557.799899999998
20.08.2008 09:00:00.000 GMT+0800,1.09220,1.09340,1.09210,1.09260,13461.4997
20.08.2008 13:00:00.000 GMT+0800,1.09260,1.09770,1.09250,1.09760,55016.9796
20.08.2008 17:00:00.000 GMT+0800,1.09750,1.10025,1.09660,1.09835,84708.2695
20.08.2008 21:00:00.000 GMT+0800,1.09835,1.10435,1.09440,1.10170,92359.2656
21.08.2008 01:00:00.000 GMT+0800,1.10165,1.10210,1.09785,1.09915,34896.406299999995
21.08.2008 05:00:00.000 GMT+0800,1.09915,1.10025,1.09615,1.09695,24181.0996
21.08.2008 09:00:00.000 GMT+0800,1.09690,1.09750,1.09604,1.09710,19456.2998
21.08.2008 13:00:00.000 GMT+0800,1.09710,1.09710,1.09140,1.09380,73116.3818
21.08.2008 17:00:00.000 GMT+0800,1.09385,1.09730,1.08955,1.09065,80363.6064
21.08.2008 21:00:00.000 GMT+0800,1.09065,1.09070,1.08445,1.08695,111205.8125
22.08.2008 01:00:00.000 GMT+0800,1.08695,1.08855,1.08600,1.08600,37816.7435
22.08.2008 05:00:00.000 GMT+0800,1.08595,1.08865,1.08552,1.08860,19385.7
22.08.2008 09:00:00.000 GMT+0800,1.08860,1.08975,1.08790,1.08890,27973.3003
22.08.2008 13:00:00.000 GMT+0800,1.08890,1.09305,1.08650,1.09230,90340.97320000001
22.08.2008 17:00:00.000 GMT+0800,1.09235,1.09700,1.09070,1.09570,103915.4785
22.08.2008 21:00:00.000 GMT+0800,1.09570,1.09865,1.09415,1.09695,83838.30179999999
23.08.2008 01:00:00.000 GMT+0800,1.09690,1.10000,1.09690,1.09865,23753.2998
23.08.2008 05:00:00.000 GMT+0800,1.09865,1.09865,1.09865,1.09865,0
23.08.2008 09:00:00.000 GMT+0800,1.09865,1.09865,1.09865,1.09865,0
23.08.2008 13:00:00.000 GMT+0800,1.09865,1.09865,1.09865,1.09865,0
23.08.2008 17:00:00.000 GMT+0800,1.09865,1.09865,1.09865,1.09865,0
23.08.2008 21:00:00.000 GMT+0800,1.09865,1.09865,1.09865,1.09865,0
24.08.2008 01:00:00.000 GMT+0800,1.09865,1.09865,1.09865,1.09865,0
24.08.2008 05:00:00.000 GMT+0800,1.09865,1.09865,1.09865,1.09865,0
24.08.2008 09:00:00.000 GMT+0800,1.09865,1.09865,1.09865,1.09865,0
24.08.2008 13:00:00.000 GMT+0800,1.09865,1.09865,1.09865,1.09865,0
24.08.2008 17:00:00.000 GMT+0800,1.09865,1.09865,1.09865,1.09865,0
24.08.2008 21:00:00.000 GMT+0800,1.09865,1.09865,1.09865,1.09865,0
25.08.2008 01:00:00.000 GMT+0800,1.09865,1.09865,1.09865,1.09865,0
25.08.2008 05:00:00.000 GMT+0800,1.09876,1.10340,1.09740,1.10170,22528.499499999998
25.08.2008 09:00:00.000 GMT+0800,1.10170,1.10320,1.09980,1.10135,36936.8091
25.08.2008 13:00:00.000 GMT+0800,1.10130,1.10210,1.09890,1.09940,36264.7998
25.08.2008 17:00:00.000 GMT+0800,1.09940,1.09950,1.09495,1.09585,39116.026399999995
25.08.2008 21:00:00.000 GMT+0800,1.09585,1.09750,1.09235,1.09410,61763.300800000005
26.08.2008 01:00:00.000 GMT+0800,1.09420,1.09665,1.09400,1.09605,21324.859399999998
26.08.2008 05:00:00.000 GMT+0800,1.09645,1.09990,1.09548,1.09890,16040.1001
26.08.2008 09:00:00.000 GMT+0800,1.09890,1.09940,1.09790,1.09880,16834.299899999998
26.08.2008 13:00:00.000 GMT+0800,1.09870,1.10705,1.09870,1.10660,83654.75
26.08.2008 17:00:00.000 GMT+0800,1.10660,1.10875,1.10300,1.10400,99791.7325
26.08.2008 21:00:00.000 GMT+0800,1.10410,1.10440,1.09910,1.10125,137546.668
27.08.2008 01:00:00.000 GMT+0800,1.10115,1.10200,1.09912,1.09965,47263.500499999995
27.08.2008 05:00:00.000 GMT+0800,1.09965,1.10110,1.09660,1.09700,23055.2002
27.08.2008 09:00:00.000 GMT+0800,1.09700,1.09770,1.09390,1.09535,38196.70020000001
27.08.2008 13:00:00.000 GMT+0800,1.09535,1.09855,1.09340,1.09485,86935.6465
27.08.2008 17:00:00.000 GMT+0800,1.09485,1.09750,1.09175,1.09725,87001.57029999999
27.08.2008 21:00:00.000 GMT+0800,1.09730,1.10260,1.09490,1.10165,99998.455
28.08.2008 01:00:00.000 GMT+0800,1.10165,1.10175,1.09660,1.09770,39982.4138
28.08.2008 05:00:00.000 GMT+0800,1.09775,1.09850,1.09470,1.09520,17955.189700000003
28.08.2008 09:00:00.000 GMT+0800,1.09520,1.09630,1.09220,1.09300,30477.403299999998
28.08.2008 13:00:00.000 GMT+0800,1.09300,1.09430,1.09070,1.09350,83670.38870000001
28.08.2008 17:00:00.000 GMT+0800,1.09345,1.09460,1.08915,1.09220,120785.40239999999
28.08.2008 21:00:00.000 GMT+0800,1.09220,1.09985,1.08850,1.09855,170060.5195
29.08.2008 01:00:00.000 GMT+0800,1.09855,1.10140,1.09805,1.09885,63416.63620000001
29.08.2008 05:00:00.000 GMT+0800,1.09880,1.10050,1.09720,1.09750,31287.0999
29.08.2008 09:00:00.000 GMT+0800,1.09750,1.09810,1.09385,1.09455,54235.5996
29.08.2008 13:00:00.000 GMT+0800,1.09450,1.09650,1.09255,1.09550,77119.2002
29.08.2008 17:00:00.000 GMT+0800,1.09580,1.09840,1.09500,1.09770,76175.06640000001
29.08.2008 21:00:00.000 GMT+0800,1.09770,1.10400,1.09565,1.10390,81773.4234
30.08.2008 01:00:00.000 GMT+0800,1.10370,1.10410,1.10010,1.10155,13368.9004
30.08.2008 05:00:00.000 GMT+0800,1.10155,1.10155,1.10155,1.10155,0
30.08.2008 09:00:00.000 GMT+0800,1.10155,1.10155,1.10155,1.10155,0
30.08.2008 13:00:00.000 GMT+0800,1.10155,1.10155,1.10155,1.10155,0
30.08.2008 17:00:00.000 GMT+0800,1.10155,1.10155,1.10155,1.10155,0
30.08.2008 21:00:00.000 GMT+0800,1.10155,1.10155,1.10155,1.10155,0
31.08.2008 01:00:00.000 GMT+0800,1.10155,1.10155,1.10155,1.10155,0
31.08.2008 05:00:00.000 GMT+0800,1.10155,1.10155,1.10155,1.10155,0
31.08.2008 09:00:00.000 GMT+0800,1.10155,1.10155,1.10155,1.10155,0
31.08.2008 13:00:00.000 GMT+0800,1.10155,1.10155,1.10155,1.10155,0
31.08.2008 17:00:00.000 GMT+0800,1.10155,1.10155,1.10155,1.10155,0
31.08.2008 21:00:00.000 GMT+0800,1.10155,1.10155,1.10155,1.10155,0
01.09.2008 01:00:00.000 GMT+0800,1.10155,1.10155,1.10155,1.10155,0
01.09.2008 05:00:00.000 GMT+0800,1.09910,1.10405,1.09670,1.10380,61229.5986
01.09.2008 09:00:00.000 GMT+0800,1.10380,1.10495,1.10200,1.10300,44191.1987
01.09.2008 13:00:00.000 GMT+0800,1.10300,1.10360,1.09705,1.09850,71390.6274
01.09.2008 17:00:00.000 GMT+0800,1.09850,1.09995,1.09505,1.09920,71962.166
01.09.2008 21:00:00.000 GMT+0800,1.09925,1.10325,1.09890,1.10280,70103.3682
02.09.2008 01:00:00.000 GMT+0800,1.10300,1.10320,1.10070,1.10160,24814.5779
02.09.2008 05:00:00.000 GMT+0800,1.10150,1.10395,1.10110,1.10310,44106.3999
02.09.2008 09:00:00.000 GMT+0800,1.10310,1.10390,1.10210,1.10330,35003.5996
02.09.2008 13:00:00.000 GMT+0800,1.10330,1.11195,1.10180,1.11070,108953.375
02.09.2008 17:00:00.000 GMT+0800,1.11075,1.11320,1.10840,1.11180,94683.0996
02.09.2008 21:00:00.000 GMT+0800,1.11180,1.11240,1.10550,1.10695,118533.8008
03.09.2008 01:00:00.000 GMT+0800,1.10690,1.10760,1.10580,1.10670,56029.8003
03.09.2008 05:00:00.000 GMT+0800,1.10670,1.10850,1.10540,1.10740,38634.9995
03.09.2008 09:00:00.000 GMT+0800,1.10740,1.11450,1.10690,1.11285,65309.0996
03.09.2008 13:00:00.000 GMT+0800,1.11285,1.11720,1.10840,1.11405,78877.9707
03.09.2008 17:00:00.000 GMT+0800,1.11405,1.11680,1.11005,1.11190,96910.5
03.09.2008 21:00:00.000 GMT+0800,1.11190,1.11265,1.10450,1.10690,127539.0703
04.09.2008 01:00:00.000 GMT+0800,1.10695,1.10770,1.10425,1.10630,71596.06790000001
04.09.2008 05:00:00.000 GMT+0800,1.10630,1.10750,1.10430,1.10510,31059.439400000003
04.09.2008 09:00:00.000 GMT+0800,1.10510,1.10695,1.10330,1.10560,35318.3003
04.09.2008 13:00:00.000 GMT+0800,1.10560,1.10685,1.10090,1.10275,119634.9746
04.09.2008 17:00:00.000 GMT+0800,1.10275,1.11040,1.10230,1.10705,96309.1992
